id,xcoord,ycoord,bng_N,bng_E,venueSize,gigName,locationName,billing,headlineArtist,date,year,month,day,time
179,-2.1026857,57.145462,806050.8,393787.03,-1,"Suede at Music Hall (October 31, 2002)","Aberdeen, UK",,,2002-10-31,2002,10,31,null
180,-2.9813228,53.407375,390541.25,334771.8,-1,"Suede at Royal Court Theatre (November 2, 2002)","Liverpool, UK",,,2002-11-02,2002,11,2,null
181,-2.23149,53.464108,396428.9,384633.22,1500,"Suede with Gemma Hayes at Manchester Academy (November 3, 2002)","Manchester, UK",,,2002-11-03,2002,11,3,null
182,-1.5572104,53.807632,434709.97,429155.4,2100,"Suede with Gemma Hayes and Simple Kid at The Refectory, Leeds University (November 4, 2002)","Leeds, UK",,,2002-11-04,2002,11,4,null
183,-1.611,54.973,564344.94,424898.0,-1,"Suede at Northumbria University Stage 2 (November 6, 2002)","Newcastle Upon Tyne, UK",,,2002-11-06,2002,11,6,null
184,-1.8998971,52.474327,286313.3,406798.6,3000,"Suede with Gemma Hayes and Minuteman at O2 Academy Birmingham (November 7, 2002)","Birmingham, UK",,,2002-11-07,2002,11,7,null
185,1.2490275,52.62884,308450.78,619856.56,1500,"Suede at Norwich UEA LCR (November 8, 2002)","Norwich, UK",,,2002-11-08,2002,11,8,null
186,-2.6003513,51.4539,172994.88,358290.1,1601,"Suede at O2 Academy Bristol (November 10, 2002)","Bristol, UK",,,2002-11-10,2002,11,10,null
187,0.1194611,52.20439,258403.69,544816.44,1800,"Suede at Corn Exchange Cambridge (November 11, 2002)","Cambridge, UK",,,2002-11-11,2002,11,11,null
188,-1.4055136,50.907608,112245.66,441793.5,1749,"Suede with Stupid Kid and Gemma Hayes at O2 Guildhall Southampton (November 12, 2002)","Southampton, UK",,,2002-11-12,2002,11,12,null
189,-0.2238407,51.503506,179836.06,523262.38,2000,"Suede with Goldfrapp at O2 Shepherd's Bush Empire (November 14, 2002)","London, UK",,,2002-11-14,2002,11,14,null
190,-0.2238407,51.503506,179836.06,523262.38,2000,"Suede with Simple Kid and Gemma Hayes at O2 Shepherd's Bush Empire (November 15, 2002)","London, UK",,,2002-11-15,2002,11,15,null
191,-0.2238407,51.503506,179836.06,523262.38,2000,"Suede with Gemma Hayes at O2 Shepherd's Bush Empire (November 16, 2002)","London, UK",,,2002-11-16,2002,11,16,null
192,-2.587,51.1663,141007.0,358961.97,-1,Glastonbury Festival 2003,"Pilton, UK",,,2003-06-27,2003,6,27,null
193,-2.71444,51.1467,138906.1,350031.34,-1,"Richard Thompson, Doves, I Am Kloot, Kathleen Edwards, and 3 more… at Unknown venue (June 28, 2003)","Glastonbury, UK",,,2003-06-28,2003,6,28,null
194,-0.1346985,51.5064,180311.95,529440.0,350,"Suede at Institute of Contemporary Arts (ICA) (September 22, 2003)","London, UK",,,2003-09-22,2003,9,22,null
195,-0.1346985,51.5064,180311.95,529440.0,350,"Suede at Institute of Contemporary Arts (ICA) (September 23, 2003)","London, UK",,,2003-09-23,2003,9,23,null
196,-0.1346985,51.5064,180311.95,529440.0,350,"Suede at Institute of Contemporary Arts (ICA) (September 25, 2003)","London, UK",,,2003-09-25,2003,9,25,null
197,-0.1346985,51.5064,180311.95,529440.0,350,"Suede at Institute of Contemporary Arts (ICA) (September 26, 2003)","London, UK",,,2003-09-26,2003,9,26,null
198,-0.1346985,51.5064,180311.95,529440.0,350,"Suede at Institute of Contemporary Arts (ICA) (September 27, 2003)","London, UK",,,2003-09-27,2003,9,27,null
199,-0.1379306,51.51614,181388.83,529188.2,-1,"Suede at HMV Oxford Street (October 21, 2003)","London, UK",,,2003-10-21,2003,10,21,null
200,-5.921106,54.596527,529455.25,146751.47,-1,"Suede at Waterfront Hall (December 5, 2003)","Belfast, UK",,,2003-12-05,2003,12,5,null
201,-4.259961,55.849842,664157.56,258532.42,2500,"Suede with Razorlight at O2 Academy Glasgow (December 7, 2003)","Glasgow, UK",,,2003-12-07,2003,12,7,null
202,-2.23149,53.464108,396428.9,384633.22,1500,"Suede with Razorlight at Manchester Academy (December 8, 2003)","Manchester, UK",,,2003-12-08,2003,12,8,null
203,-2.6003513,51.4539,172994.88,358290.1,1601,"Suede with Razorlight at O2 Academy Bristol (December 9, 2003)","Bristol, UK",,,2003-12-09,2003,12,9,null
204,-1.8998971,52.474327,286313.3,406798.6,3000,"Suede with Razorlight and Ambulance Ltd at O2 Academy Birmingham (December 11, 2003)","Birmingham, UK",,,2003-12-11,2003,12,11,null
205,-0.1148897,51.465122,175757.08,530932.7,4921,"Suede with Razorlight and Ambulance Ltd at O2 Academy Brixton (December 12, 2003)","London, UK",,,2003-12-12,2003,12,12,null
206,-0.1304708,51.515884,181373.95,529706.4,2000,"Suede at Astoria (December 13, 2003)","London, UK",,,2003-12-13,2003,12,13,null
207,-0.1351725,51.516098,181389.14,529379.6,350,"Suede with Hoodlums at 100 Club (March 20, 2010)","London, UK",,,2010-03-20,2010,3,20,null
208,-2.2460308,53.474,397532.34,383671.75,1500,"Suede with Hoodlums at The Ritz (March 21, 2010)","Manchester, UK",,,2010-03-21,2010,3,21,20:00:00
209,-0.1781517,51.500786,179611.34,526440.44,5544,"Suede with These New Puritans at Royal Albert Hall (March 24, 2010)","London, UK",,,2010-03-24,2010,3,24,null
210,-0.2314873,51.506283,180131.9,522724.28,400,"Suede with MidiMidis at Bush Hall (October 27, 2010)","London, UK",,,2010-10-27,2010,10,27,19:30:00
211,0.0051303,51.49693,179515.22,539171.2,20000,"Suede with New Young Pony Club and Dial M for Murder at The O2 Arena (December 7, 2010)","London, UK",,,2010-12-07,2010,12,7,null
212,-0.1148897,51.465122,175757.08,530932.7,4921,"Manic Street Preachers, White Lies, Two Door Cinema Club, The Drums, and 2 more… at O2 Academy Brixton (December 15, 2010)","London, UK",,,2010-12-15,2010,12,15,18:00:00
213,-0.1148897,51.465122,175757.08,530932.7,4921,"Suede with Chapel Club at O2 Academy Brixton (May 19, 2011)","London, UK",,,2011-05-19,2011,5,19,null
214,-0.1148897,51.465122,175757.08,530932.7,4921,"Suede with Chapel Club at O2 Academy Brixton (May 20, 2011)","London, UK",,,2011-05-20,2011,5,20,null
215,-0.1148897,51.465122,175757.08,530932.7,4921,"Suede with Chapel Club at O2 Academy Brixton (May 21, 2011)","London, UK",,,2011-05-21,2011,5,21,null
216,1.6762,52.3282,276420.0,650455.8,-1,Latitude Festival 2011,"Southwold, UK",,,2011-07-14,2011,7,14,22:00:00
217,0.39345,51.19978,147287.92,567198.75,-1,The Hop Farm Music Festival 2012,"Tonbridge, UK",,,2012-06-29,2012,6,29,12:00:00
218,-0.1510835,51.5434,184397.12,528199.1,200,"Suede at The Barfly (March 4, 2013)","London, UK",,,2013-03-04,2013,3,4,null
219,-0.128,51.5078,180479.5,529900.8,200,"Suede at Rough Trade East (March 22, 2013)","London, UK",,,2013-03-22,2013,3,22,null
220,-1.1535941,52.955887,340206.6,456854.47,2000,"Suede with Temples at Rock City (March 28, 2013)","Nottingham, UK",,,2013-03-28,2013,3,28,19:00:00
221,-0.1331833,51.590786,189697.38,529305.6,10250,"Suede with Spector and Temples at Alexandra Palace (March 30, 2013)","London, UK",,,2013-03-30,2013,3,30,20:00:00
222,-0.172837,51.571697,187505.67,526612.25,-1,"Suede with British Sea Power and Teleman at Kenwood House (August 23, 2013)","London, UK",,,2013-08-23,2013,8,23,19:30:00
223,-5.928,54.599,529755.0,146321.77,-1,"Suede with James at Custom House Square Belfast (August 24, 2013)","Belfast, UK",,,2013-08-24,2013,8,24,18:00:00
224,-5.928,54.599,529755.0,146321.77,-1,Belsonic 2013,"Belfast, UK",,,2013-08-24,2013,8,24,null
225,-0.1038429,51.5467,184847.77,531464.8,630,"Suede at The Garage (October 16, 2013)","London, UK",,,2013-10-16,2013,10,16,19:00:00
226,-1.4055136,50.907608,112245.66,441793.5,1749,"Suede with Teleman at O2 Guildhall Southampton (October 22, 2013)","Southampton, UK",,,2013-10-22,2013,10,22,19:00:00
227,0.6910414,51.5372,185519.88,586607.1,-1,"Suede with Teleman at Cliffs Pavilion (October 23, 2013)","Westcliff-on-sea, UK",,,2013-10-23,2013,10,23,19:00:00
228,-2.6003513,51.4539,172994.88,358290.1,1601,"Suede with Teleman and She Makes War at O2 Academy Bristol (October 24, 2013)","Bristol, UK",,,2013-10-24,2013,10,24,19:00:00
229,-1.5473124,53.8018,434065.22,429811.28,2700,"Suede with Teleman and Propaganda Residents at O2 Academy Leeds (October 26, 2013)","Leeds, UK",,,2013-10-26,2013,10,26,18:00:00
230,-4.2369184,55.855057,664690.9,259993.33,1900,"Suede with Teleman at Barrowland Ballroom (October 27, 2013)","Glasgow, UK",,,2013-10-27,2013,10,27,19:00:00
231,-2.23149,53.464108,396428.9,384633.22,1500,"Suede with Teleman at Manchester Academy (October 30, 2013)","Manchester, UK",,,2013-10-30,2013,10,30,19:00:00
232,-1.8998971,52.474327,286313.3,406798.6,3000,"Suede with Teleman at O2 Academy Birmingham (October 31, 2013)","Birmingham, UK",,,2013-10-31,2013,10,31,19:00:00
233,-1.2206911,51.73873,204786.38,453805.34,1020,"Suede at O2 Academy Oxford (March 28, 2014)","Oxford, UK",,,2014-03-28,2014,3,28,19:00:00
234,-0.1781517,51.500786,179611.34,526440.44,5544,"Suede with Eagulls at Royal Albert Hall (March 30, 2014)","London, UK",,,2014-03-30,2014,3,30,null
235,-1.2810427,50.710255,90380.15,450757.38,-1,Isle of Wight Festival 2014,"Newport, UK",,,2014-06-12,2014,6,12,11:00:00
236,0.9707801,52.18725,258540.4,603051.56,-1,"Suede at High Lodge, Thetford Forest (June 13, 2014)","Suffolk, UK",,,2014-06-13,2014,6,13,null
237,0.62072,52.4449,286265.84,578091.8,-1,"Suede with Forest Live and Thetford Forest at High Lodge, Thetford Forest (June 13, 2014)","Brandon, UK",,,2014-06-13,2014,6,13,18:00:00
238,-2.2090628,51.605015,189649.33,385523.12,-1,"Suede at Westonbirt (June 21, 2014)","Tetbury, UK",,,2014-06-21,2014,6,21,null
239,-2.75086,54.6645,530209.1,351573.78,-1,Kendal Calling 2014,"Penrith, UK",,,2014-08-01,2014,8,1,09:00:00
240,-2.75,54.3167,491513.28,351216.9,-1,Kendal Calling 2014,"Kendal, UK",,,2014-08-01,2014,8,1,null
